-40.0,-40.0,0
-38.64406779661017,-40.0,0
-37.28813559322034,-40.0,0
-35.932203389830505,-40.0,0
-34.57627118644068,-40.0,0
-33.22033898305085,-40.0,0
-31.864406779661017,-40.0,0
-30.508474576271187,-40.0,0
-29.152542372881356,-40.0,0
-27.796610169491526,-40.0,0
-26.440677966101696,-40.0,0
-25.084745762711865,-40.0,0
-23.728813559322035,-40.0,0
-22.372881355932204,-40.0,0
-21.016949152542374,-40.0,0
-19.661016949152543,-40.0,0
-18.305084745762713,-40.0,0
-16.949152542372882,-40.0,0
-15.593220338983052,-40.0,0
-14.237288135593221,-40.0,0
-12.881355932203391,-40.0,0
-11.52542372881356,-40.0,0
-10.16949152542373,-40.0,0
-8.8135593220339,-40.0,0
-7.457627118644069,-40.0,0
-6.101694915254242,-40.0,0
-4.745762711864408,-40.0,0
-3.3898305084745743,-40.0,0
-2.0338983050847474,-40.0,0
-0.6779661016949206,-40.0,0
0.6779661016949134,-40.0,0
2.0338983050847474,-40.0,0
3.3898305084745743,-40.0,0
4.745762711864401,-40.0,0
6.101694915254235,-40.0,0
7.457627118644069,-40.0,0
8.813559322033896,-40.0,0
10.169491525423723,-40.0,0
11.525423728813557,-40.0,0
12.881355932203391,-40.0,0
14.237288135593218,-40.0,0
15.593220338983045,-40.0,0
16.94915254237288,-40.0,0
18.305084745762713,-40.0,0
19.66101694915254,-40.0,0
21.016949152542367,-40.0,0
22.3728813559322,-40.0,0
23.728813559322035,-40.0,0
25.08474576271186,-40.0,0
26.44067796610169,-40.0,0
27.796610169491515,-40.0,0
29.152542372881356,-40.0,0
30.508474576271183,-40.0,0
31.86440677966101,-40.0,0
33.22033898305085,-40.0,0
34.57627118644068,-40.0,0
35.932203389830505,-40.0,0
37.28813559322033,-40.0,0
38.64406779661016,-40.0,0
40.0,-40.0,0
-40.0,-38.64406779661017,0
-38.64406779661017,-38.64406779661017,0
-37.28813559322034,-38.64406779661017,0
-35.932203389830505,-38.64406779661017,0
-34.57627118644068,-38.64406779661017,0
-33.22033898305085,-38.64406779661017,0
-31.864406779661017,-38.64406779661017,0
-30.508474576271187,-38.64406779661017,0
-29.152542372881356,-38.64406779661017,0
-27.796610169491526,-38.64406779661017,0
-26.440677966101696,-38.64406779661017,0
-25.084745762711865,-38.64406779661017,0
-23.728813559322035,-38.64406779661017,0
-22.372881355932204,-38.64406779661017,0
-21.016949152542374,-38.64406779661017,0
-19.661016949152543,-38.64406779661017,0
-18.305084745762713,-38.64406779661017,0
-16.949152542372882,-38.64406779661017,0
-15.593220338983052,-38.64406779661017,0
-14.237288135593221,-38.64406779661017,0
-12.881355932203391,-38.64406779661017,0
-11.52542372881356,-38.64406779661017,0
-10.16949152542373,-38.64406779661017,0
-8.8135593220339,-38.64406779661017,0
-7.457627118644069,-38.64406779661017,0
-6.101694915254242,-38.64406779661017,0
-4.745762711864408,-38.64406779661017,0
-3.3898305084745743,-38.64406779661017,0
-2.0338983050847474,-38.64406779661017,0
-0.6779661016949206,-38.64406779661017,0
0.6779661016949134,-38.64406779661017,0
2.0338983050847474,-38.64406779661017,0
3.3898305084745743,-38.64406779661017,0
4.745762711864401,-38.64406779661017,0
6.101694915254235,-38.64406779661017,0
7.457627118644069,-38.64406779661017,0
8.813559322033896,-38.64406779661017,0
10.169491525423723,-38.64406779661017,0
11.525423728813557,-38.64406779661017,0
12.881355932203391,-38.64406779661017,0
14.237288135593218,-38.64406779661017,0
15.593220338983045,-38.64406779661017,0
16.94915254237288,-38.64406779661017,0
18.305084745762713,-38.64406779661017,0
19.66101694915254,-38.64406779661017,0
21.016949152542367,-38.64406779661017,0
22.3728813559322,-38.64406779661017,0
23.728813559322035,-38.64406779661017,0
25.08474576271186,-38.64406779661017,0
26.44067796610169,-38.64406779661017,0
27.796610169491515,-38.64406779661017,0
29.152542372881356,-38.64406779661017,0
30.508474576271183,-38.64406779661017,0
31.86440677966101,-38.64406779661017,0
33.22033898305085,-38.64406779661017,0
34.57627118644068,-38.64406779661017,0
35.932203389830505,-38.64406779661017,0
37.28813559322033,-38.64406779661017,0
38.64406779661016,-38.64406779661017,0
40.0,-38.64406779661017,0
-40.0,-37.28813559322034,0
-38.64406779661017,-37.28813559322034,0
-37.28813559322034,-37.28813559322034,0
-35.932203389830505,-37.28813559322034,0
-34.57627118644068,-37.28813559322034,0
-33.22033898305085,-37.28813559322034,0
-31.864406779661017,-37.28813559322034,0
-30.508474576271187,-37.28813559322034,0
-29.152542372881356,-37.28813559322034,0
-27.796610169491526,-37.28813559322034,0
-26.440677966101696,-37.28813559322034,0
-25.084745762711865,-37.28813559322034,0
-23.728813559322035,-37.28813559322034,0
-22.372881355932204,-37.28813559322034,0
-21.016949152542374,-37.28813559322034,0
-19.661016949152543,-37.28813559322034,0
-18.305084745762713,-37.28813559322034,0
-16.949152542372882,-37.28813559322034,0
-15.593220338983052,-37.28813559322034,0
-14.237288135593221,-37.28813559322034,0
-12.881355932203391,-37.28813559322034,0
-11.52542372881356,-37.28813559322034,0
-10.16949152542373,-37.28813559322034,0
-8.8135593220339,-37.28813559322034,0
-7.457627118644069,-37.28813559322034,0
-6.101694915254242,-37.28813559322034,0
-4.745762711864408,-37.28813559322034,0
-3.3898305084745743,-37.28813559322034,0
-2.0338983050847474,-37.28813559322034,0
-0.6779661016949206,-37.28813559322034,0
0.6779661016949134,-37.28813559322034,0
2.0338983050847474,-37.28813559322034,0
3.3898305084745743,-37.28813559322034,0
4.745762711864401,-37.28813559322034,0
6.101694915254235,-37.28813559322034,0
7.457627118644069,-37.28813559322034,0
